attribute_index,attribute_name,attribute_family,eligible,observed_test,positives_test,negatives_test,native_target_ap_mean,aligned_source_ap_mean,unaligned_source_ap_mean,native_source_ap_mean,aligned_minus_native_target_ap
181,has_under_tail_color::buff,has_under_tail_color,True,4343,694,3649,0.4316048909266856,0.4098094012729205,0.2167663688473826,0.429409667683729,-0.0217954896537651
182,has_nape_color::blue,has_nape_color,True,5367,289,5078,0.6870187340164131,0.6638232617234198,0.038492337938865015,0.6797909355695188,-0.023195472292993347
183,has_nape_color::brown,has_nape_color,True,5367,1012,4355,0.5770714332528701,0.5523446803275173,0.21277490624099257,0.5566802541878247,-0.02472675292535287
184,has_nape_color::iridescent,has_nape_color,True,5367,119,5248,0.13617927674455016,0.12408859791830613,0.02248704397310893,0.10984526998517415,-0.012090678826244025
185,has_nape_color::purple,has_nape_color,True,5367,34,5333,0.0946391637021034,0.06359672602849326,0.010113204849271506,0.06205414470811719,-0.031042437673610146
186,has_nape_color::rufous,has_nape_color,True,5367,80,5287,0.22057422689447276,0.2119552614497177,0.009728170013345269,0.2394294146159442,-0.008618965444755045
187,has_nape_color::grey,has_nape_color,True,5367,1427,3940,0.5846921884108515,0.562364942090273,0.26974878396292273,0.575441860255294,-0.022327246320578475
188,has_nape_color::yellow,has_nape_color,True,5367,464,4903,0.6761149239730766,0.6796192359399106,0.09738293427894602,0.6737871903900959,0.003504311966833984
189,has_nape_color::olive,has_nape_color,True,5367,183,5184,0.24853202713442024,0.27376255620620127,0.030752309790812726,0.26814240540116346,0.025230529071781027
190,has_nape_color::green,has_nape_color,True,5367,80,5287,0.20830662367558003,0.19279486216955724,0.015246655421072957,0.2304054918168857,-0.015511761506022792
191,has_nape_color::pink,has_nape_color,True,5367,33,5334,0.02279688816149282,0.027535537078989248,0.005528482536551193,0.03231915487551236,0.004738648917496428
192,has_nape_color::orange,has_nape_color,True,5367,126,5241,0.2113244941608253,0.17747711961944396,0.01906317565848268,0.19512049594017725,-0.03384737454138134
193,has_nape_color::black,has_nape_color,True,5367,1507,3860,0.7098587585146025,0.6984562021268749,0.22520864885753053,0.6983721233426671,-0.01140255638772758
194,has_nape_color::white,has_nape_color,True,5367,1274,4093,0.65757161628738,0.6388832238967914,0.20160816241062057,0.6372768546151919,-0.018688392390588615
195,has_nape_color::red,has_nape_color,True,5367,199,5168,0.6339422206725409,0.6229291286957827,0.028107946317200434,0.6442755131180415,-0.01101309197675826
196,has_nape_color::buff,has_nape_color,True,5367,889,4478,0.46813796965623145,0.4419706359684764,0.1849292854574011,0.4627041274920799,-0.026167333687755034
197,has_belly_color::blue,has_belly_color,True,5144,144,5000,0.5981529691340249,0.5295418995995597,0.019261685323736878,0.5617325487216911,-0.06861106953446527
198,has_belly_color::brown,has_belly_color,True,5144,513,4631,0.40661630806447074,0.3680352066997822,0.11554465218623829,0.37963905369136736,-0.038581101364688564
199,has_belly_color::iridescent,has_belly_color,True,5144,81,5063,0.11510619287598853,0.10807975840530129,0.01459786533367892,0.10517649615502991,-0.007026434470687237
200,has_belly_color::purple,has_belly_color,False,5144,19,5125,,,,,
201,has_belly_color::rufous,has_belly_color,True,5144,79,5065,0.14810498663840965,0.11919632640184707,0.019366083138146598,0.14666725808343378,-0.028908660236562578
202,has_belly_color::grey,has_belly_color,True,5144,996,4148,0.48971475615284915,0.4613785379671622,0.21676974307551072,0.4838745688045199,-0.028336218185686934
203,has_belly_color::yellow,has_belly_color,True,5144,844,4300,0.8564578067424152,0.8383653978142819,0.19635644078223943,0.8440666367206265,-0.018092408928133352
204,has_belly_color::olive,has_belly_color,True,5144,117,5027,0.28829466232409223,0.27886748502357916,0.022751624750903886,0.2660460060433668,-0.009427177300513068
205,has_belly_color::green,has_belly_color,True,5144,68,5076,0.19554674080919776,0.1782322442730714,0.018242300909375814,0.17153388320377566,-0.01731449653612635
206,has_belly_color::pink,has_belly_color,True,5144,31,5113,0.010664757138651546,0.013385808361155552,0.005741015934701585,0.011574464111260726,0.002721051222504007
207,has_belly_color::orange,has_belly_color,True,5144,165,4979,0.2867399059132154,0.2988502412911142,0.05643902076286152,0.2842456913081879,0.012110335377898795
208,has_belly_color::black,has_belly_color,True,5144,852,4292,0.6896240884623145,0.6992652565655424,0.14406673017925992,0.6969374342613717,0.009641168103227904
209,has_belly_color::white,has_belly_color,True,5144,2167,2977,0.7873171450013364,0.7632052618236604,0.42644927649853015,0.7723522992975689,-0.024111883177675986
210,has_belly_color::red,has_belly_color,True,5144,200,4944,0.6560085222916598,0.6319361356110387,0.031836792557368376,0.6384707360429808,-0.02407238668062117
211,has_belly_color::buff,has_belly_color,True,5144,948,4196,0.5238103648048823,0.48518622200354333,0.2391304665459102,0.4992358720783446,-0.03862414280133897
212,has_wing_shape::rounded-wings,has_wing_shape,True,3830,1653,2177,0.5108481574427747,0.5089086206726796,0.4157361921236499,0.5119209372432614,-0.0019395367700950628
213,has_wing_shape::pointed-wings,has_wing_shape,True,3830,1163,2667,0.3542364204480955,0.3641590831689311,0.32814648768232646,0.3750357998556061,0.009922662720835584
214,has_wing_shape::broad-wings,has_wing_shape,True,3830,335,3495,0.12672806402013337,0.13522999973279123,0.08483851033475634,0.14332860855561674,0.008501935712657865
215,has_wing_shape::tapered-wings,has_wing_shape,True,3830,470,3360,0.2084760110153062,0.20073262403622713,0.14099002556150514,0.18340371775781922,-0.007743386979079059
216,has_wing_shape::long-wings,has_wing_shape,True,3830,379,3451,0.3226863332086453,0.3198080160716842,0.09040477103379956,0.32150222748180834,-0.0028783171369611282
217,has_size::large_(16_-_32_in),has_size,True,5794,208,5586,0.16768174493792182,0.16252624249205533,0.06141099683913541,0.17185722704335746,-0.005155502445866489
218,has_size::small_(5_-_9_in),has_size,True,5794,2958,2836,0.6565941867236287,0.6585473208928436,0.5755093299095535,0.6577490003313606,0.001953134169214943
219,has_size::very_large_(32_-_72_in),has_size,True,5794,96,5698,0.30022693905327413,0.33941199290312696,0.02567170309608932,0.30202328499805364,0.039185053849852824
220,has_size::medium_(9_-_16_in),has_size,True,5794,1148,4646,0.636789494747432,0.6381713927682907,0.23374111098340916,0.6445952941083043,0.0013818980208587517
221,has_size::very_small_(3_-_5_in),has_size,True,5794,1384,4410,0.4371246347766357,0.4319823567516644,0.2219101872046802,0.4327406436432832,-0.005142278024971303
222,has_shape::upright-perching_water-like,has_shape,True,5794,125,5669,0.13399293596981732,0.1308314962755089,0.02306063364334998,0.12247160833632709,-0.0031614396943084044
223,has_shape::chicken-like-marsh,has_shape,True,5794,95,5699,0.043281346724143174,0.04013396525700091,0.03300262522187981,0.04142769623434562,-0.003147381467142267
224,has_shape::long-legged-like,has_shape,True,5794,64,5730,0.24693387777112896,0.24119325450781645,0.014476167529512477,0.21465209042419567,-0.005740623263312511
225,has_shape::duck-like,has_shape,True,5794,354,5440,0.6539655172994835,0.6628803299990079,0.18140111786493987,0.6709940490453455,0.008914812699524433
226,has_shape::owl-like,has_shape,False,5794,26,5768,,,,,
227,has_shape::gull-like,has_shape,True,5794,404,5390,0.44381680579053456,0.4197536267912067,0.05027352592396511,0.4325629270872445,-0.02406317899932786
228,has_shape::hummingbird-like,has_shape,True,5794,320,5474,0.31961134354768594,0.3109958095184383,0.05144015415826046,0.30798975094159575,-0.00861553402924764
229,has_shape::pigeon-like,has_shape,True,5794,370,5424,0.10672657486382149,0.10662258562792026,0.06438622555871956,0.10363915716951448,-0.00010398923590122788
230,has_shape::tree-clinging-like,has_shape,True,5794,365,5429,0.3831654110987806,0.3801255596403938,0.07405191557103123,0.3796163078056185,-0.003039851458386811
231,has_shape::hawk-like,has_shape,True,5794,189,5605,0.14758850579726474,0.1485818658902051,0.03279859897501415,0.14692163981096068,0.0009933600929403763
232,has_shape::sandpiper-like,has_shape,True,5794,312,5482,0.11274391860699781,0.1095668654853188,0.06061506954570539,0.10860016681536502,-0.003177053121679013
233,has_shape::upland-ground-like,has_shape,True,5794,132,5662,0.053409979284404684,0.048548126288673984,0.02518332156943265,0.05157813632760814,-0.004861852995730699
234,has_shape::swallow-like,has_shape,True,5794,211,5583,0.08202744706684141,0.07691578309904733,0.03468919337282145,0.08375407211262055,-0.005111663967794083
235,has_shape::perching-like,has_shape,True,5794,2827,2967,0.7472467858490297,0.7374476759523401,0.567639204767171,0.7439176097936381,-0.00979910989668964
236,has_back_pattern::solid,has_back_pattern,True,4520,2115,2405,0.6973747567884357,0.6927683170820504,0.5116976088289418,0.6907710458503666,-0.004606439706385301
237,has_back_pattern::spotted,has_back_pattern,True,4520,356,4164,0.3925025621697632,0.40669618973821037,0.08892897794147057,0.40838915248842056,0.014193627568447165
238,has_back_pattern::striped,has_back_pattern,True,4520,898,3622,0.4421755768236043,0.43754758274503036,0.18213996606346977,0.43934213375416215,-0.004627994078573949
239,has_back_pattern::multi-colored,has_back_pattern,True,4520,1151,3369,0.36568235360333384,0.3608234399124184,0.25181196111567916,0.37308301429622753,-0.004858913690915456
240,has_tail_pattern::solid,has_tail_pattern,True,4405,2077,2328,0.6833875642485661,0.6774734819845261,0.47660290558700835,0.6787652638931638,-0.005914082264039999
241,has_tail_pattern::spotted,has_tail_pattern,True,4405,263,4142,0.23716872904540395,0.23150224128148666,0.05975481022578958,0.23250252631584312,-0.005666487763917288
242,has_tail_pattern::striped,has_tail_pattern,True,4405,708,3697,0.28308691330676805,0.2889917236082195,0.1507961403460913,0.2922748890767205,0.0059048103014514575
243,has_tail_pattern::multi-colored,has_tail_pattern,True,4405,1357,3048,0.4265279192270972,0.4169692887761861,0.34324802156482165,0.4220766002112072,-0.009558630450911099
244,has_belly_pattern::solid,has_belly_pattern,True,5105,3321,1784,0.8301001569622937,0.8267227371349121,0.6457153946811197,0.8265563219095071,-0.0033774198273816003
245,has_belly_pattern::spotted,has_belly_pattern,True,5105,298,4807,0.2941186211490987,0.29232975978681386,0.06987548709192917,0.289562841502898,-0.0017888613622848437
246,has_belly_pattern::striped,has_belly_pattern,True,5105,566,4539,0.3349259971427879,0.3283172539271174,0.11638984564250432,0.3426091253329129,-0.0066087432156705095
247,has_belly_pattern::multi-colored,has_belly_pattern,True,5105,920,4185,0.2940721421495436,0.2730075305987748,0.19908607095830289,0.27364130565851114,-0.021064611550768775
248,has_primary_color::blue,has_primary_color,True,5794,367,5427,0.6744385520077509,0.6370963794478998,0.04879808690974256,0.6526417502475205,-0.03734217255985117
249,has_primary_color::brown,has_primary_color,True,5794,1437,4357,0.6407402394963133,0.6210278517807977,0.32120126393641185,0.6357286242300265,-0.019712387715515645
250,has_primary_color::iridescent,has_primary_color,True,5794,110,5684,0.11083567167418429,0.09980482440103632,0.01682227771691017,0.09474234029311315,-0.011030847273147973
251,has_primary_color::purple,has_primary_color,True,5794,44,5750,0.038331941418806546,0.02705941847360114,0.00881713865192848,0.01793417258195158,-0.011272522945205407
252,has_primary_color::rufous,has_primary_color,True,5794,107,5687,0.18070857847572377,0.16155464207483333,0.016791491115161768,0.1863802603299382,-0.019153936400890442
253,has_primary_color::grey,has_primary_color,True,5794,1728,4066,0.6093020018336797,0.5746860014550961,0.31175695121039315,0.5939662561297299,-0.03461600037858359
254,has_primary_color::yellow,has_primary_color,True,5794,901,4893,0.8274995789093913,0.8244428918304152,0.20539651431963799,0.827851999970386,-0.003056687078976106
255,has_primary_color::olive,has_primary_color,True,5794,248,5546,0.33268412016452037,0.3510550391321742,0.04302835925876218,0.32778877738228396,0.018370918967653804
256,has_primary_color::green,has_primary_color,True,5794,107,5687,0.25719076536572627,0.28269259977934696,0.023966458877409606,0.2668904021932451,0.025501834413620694
257,has_primary_color::pink,has_primary_color,True,5794,45,5749,0.011190765110861926,0.01592681297093531,0.00851795263745495,0.015073944606777079,0.004736047860073384
258,has_primary_color::orange,has_primary_color,True,5794,228,5566,0.27680248597571894,0.2697086156516958,0.04443845720353454,0.26274567409248595,-0.007093870324023144
259,has_primary_color::black,has_primary_color,True,5794,2060,3734,0.745713835833933,0.7452376945366757,0.31835079182711573,0.7452405247699192,-0.00047614129725737087
260,has_primary_color::white,has_primary_color,True,5794,1680,4114,0.701054496155682,0.6586821288705029,0.31296196615208777,0.6664237569864312,-0.042372367285179124
261,has_primary_color::red,has_primary_color,True,5794,232,5562,0.6461991583553919,0.6242747621159376,0.03543933126184856,0.6327333695469685,-0.021924396239454302
262,has_primary_color::buff,has_primary_color,True,5794,1109,4685,0.5295776009406694,0.4992481825303341,0.26056128445444093,0.5259110494937183,-0.030329418410335318
263,has_leg_color::blue,has_leg_color,True,4785,77,4708,0.08422883984358229,0.08535215682017719,0.024579335019871456,0.09007188563377985,0.0011233169765949014
264,has_leg_color::brown,has_leg_color,True,4785,446,4339,0.1650661922983899,0.16443750933554585,0.08982889307272661,0.16579879853909865,-0.000628682962844046
265,has_leg_color::iridescent,has_leg_color,True,4785,22,4763,0.007378011707419798,0.0074906709527340605,0.0047553069736826865,0.005987339416032926,0.00011265924531426216
266,has_leg_color::purple,has_leg_color,True,4785,23,4762,0.0056359216513695385,0.006486505005436916,0.005668523438164118,0.0053905769714165394,0.0008505833540673772
267,has_leg_color::rufous,has_leg_color,True,4785,66,4719,0.04777324967696189,0.061187685764258384,0.013738888108595405,0.0720274159497801,0.013414436087296491
268,has_leg_color::grey,has_leg_color,True,4785,1467,3318,0.4722706416662552,0.4610451756944359,0.24462110674191612,0.46394012731027645,-0.011225465971819282
269,has_leg_color::yellow,has_leg_color,True,4785,107,4678,0.11649127429239954,0.07788750417305704,0.021432786453879738,0.09272153831948966,-0.038603770119342504
270,has_leg_color::olive,has_leg_color,False,4785,29,4756,,,,,
271,has_leg_color::green,has_leg_color,False,4785,7,4778,,,,,
272,has_leg_color::pink,has_leg_color,True,4785,147,4638,0.12443092327402674,0.11710590462867165,0.03498026533124908,0.1373896423386244,-0.007325018645355091
273,has_leg_color::orange,has_leg_color,True,4785,478,4307,0.3231165491677269,0.29340542520113266,0.0818772325725648,0.30609202605880226,-0.029711123966594255
274,has_leg_color::black,has_leg_color,True,4785,1423,3362,0.555617894734968,0.5561963061030463,0.35472258695002284,0.5652924512206733,0.0005784113680782355
275,has_leg_color::white,has_leg_color,True,4785,191,4594,0.08287567282240928,0.07286692015296212,0.04676233372379222,0.07055256263687158,-0.01000875266944716
276,has_leg_color::red,has_leg_color,True,4785,167,4618,0.2687580234295951,0.2307548872114123,0.028274231155255514,0.24925959362792086,-0.0380031362181828
277,has_leg_color::buff,has_leg_color,True,4785,957,3828,0.3664693492330605,0.3673062607834205,0.20436436036091088,0.3775638096160646,0.0008369115503599756
278,has_bill_color::blue,has_bill_color,True,5672,151,5521,0.19729325737760126,0.18281014629944817,0.022520845438278723,0.1820338975244144,-0.014483111078153088
279,has_bill_color::brown,has_bill_color,True,5672,488,5184,0.2381059626993128,0.22408231319561095,0.08041500061144127,0.21872059626822526,-0.014023649503701857
280,has_bill_color::iridescent,has_bill_color,True,5672,53,5619,0.009873360388734476,0.010086175516256197,0.008602767541736549,0.01084050070364021,0.0002128151275217205
281,has_bill_color::purple,has_bill_color,False,5672,17,5655,,,,,
282,has_bill_color::rufous,has_bill_color,True,5672,81,5591,0.06816941716214761,0.07810665475137868,0.018962012761974213,0.0833391653058216,0.009937237589231068
283,has_bill_color::grey,has_bill_color,True,5672,1583,4089,0.4003184106142051,0.37902611353712334,0.27302568201560923,0.37981347270162436,-0.021292297077081745
284,has_bill_color::yellow,has_bill_color,True,5672,336,5336,0.41698327606813795,0.378655907706107,0.05915131327162376,0.37023604423911716,-0.038327368362030934
285,has_bill_color::olive,has_bill_color,True,5672,34,5638,0.02653542997941454,0.021498268945180393,0.008203218271388485,0.025977461591199392,-0.005037161034234145
286,has_bill_color::green,has_bill_color,False,5672,14,5658,,,,,
287,has_bill_color::pink,has_bill_color,True,5672,53,5619,0.022155327134984425,0.02225250452207563,0.008073906310731929,0.01786962737965615,9.717738709120322e-05
288,has_bill_color::orange,has_bill_color,True,5672,392,5280,0.27959821286285946,0.264246588254222,0.06099441974205309,0.2759329284417981,-0.015351624608637482
289,has_bill_color::black,has_bill_color,True,5672,2575,3097,0.7020420145277555,0.7013880429627474,0.45713038282721363,0.7018178981728397,-0.0006539715650081268
290,has_bill_color::white,has_bill_color,True,5672,319,5353,0.10808036592657957,0.09975041363102277,0.05602595845872186,0.10669836370547954,-0.008329952295556803
291,has_bill_color::red,has_bill_color,True,5672,202,5470,0.2717292020585964,0.284445436252727,0.04673779314788133,0.292247732194703,0.012716234194130593
292,has_bill_color::buff,has_bill_color,True,5672,823,4849,0.34060171810449624,0.3250613706386513,0.14161936603136174,0.32604348401418837,-0.015540347465844928
293,has_crown_color::blue,has_crown_color,True,5527,317,5210,0.7081718677695577,0.6935712701477158,0.04043704558135363,0.7071371451739404,-0.014600597621841849
294,has_crown_color::brown,has_crown_color,True,5527,1078,4449,0.5954449101658453,0.5743015116544404,0.22029138445752633,0.5820844627226952,-0.0211433985114049
295,has_crown_color::iridescent,has_crown_color,True,5527,129,5398,0.1352462491156065,0.12281558765362384,0.02285953213673175,0.11720423737145955,-0.01243066146198267
296,has_crown_color::purple,has_crown_color,True,5527,36,5491,0.048761927707436405,0.026416209492178155,0.010126204855249543,0.027616717077485014,-0.02234571821525825
297,has_crown_color::rufous,has_crown_color,True,5527,97,5430,0.21092559091143973,0.20071024059943987,0.011200905419316103,0.19994098307543245,-0.010215350311999855
298,has_crown_color::grey,has_crown_color,True,5527,1246,4281,0.5512352983546622,0.5166851626142351,0.21141074972681767,0.5335964486455866,-0.03455013574042709
299,has_crown_color::yellow,has_crown_color,True,5527,407,5120,0.5586586893131519,0.5625691347819683,0.07289491410291724,0.5319044170844583,0.00391044546881647
300,has_crown_color::olive,has_crown_color,True,5527,142,5385,0.2063449097895091,0.2214577000010899,0.023975256467757937,0.2130058809445276,0.015112790211580823
301,has_crown_color::green,has_crown_color,True,5527,66,5461,0.2339895796036502,0.27681547397323586,0.009501099446155367,0.27324785929747025,0.04282589436958567
302,has_crown_color::pink,has_crown_color,False,5527,36,5491,,,,,
303,has_crown_color::orange,has_crown_color,True,5527,153,5374,0.1415434023398051,0.11020538034749501,0.026966844005134077,0.12627573144692156,-0.0313380219923101
304,has_crown_color::black,has_crown_color,True,5527,1855,3672,0.7363647302765962,0.7322314908406304,0.3068874856437228,0.7293894894312962,-0.004133239435965774
305,has_crown_color::white,has_crown_color,True,5527,712,4815,0.626493332742218,0.6063359990395556,0.14156193279205193,0.6085763971893338,-0.020157333702662372
306,has_crown_color::red,has_crown_color,True,5527,297,5230,0.7405245010504393,0.7213196298921647,0.04761986110672217,0.7295241261913066,-0.019204871158274628
307,has_crown_color::buff,has_crown_color,True,5527,718,4809,0.3903865950294081,0.3676827757273712,0.16145363822553221,0.393851981378106,-0.02270381930203691
308,has_wing_pattern::solid,has_wing_pattern,True,5175,1650,3525,0.6259972545524096,0.6130170093842857,0.35620895818360854,0.6173371797994335,-0.012980245168123905
309,has_wing_pattern::spotted,has_wing_pattern,True,5175,430,4745,0.4005418547558223,0.39068474223000543,0.08554524317342903,0.4049763045148884,-0.009857112525816891
310,has_wing_pattern::striped,has_wing_pattern,True,5175,1303,3872,0.45334063649614215,0.4474068888429052,0.23105045311068464,0.4552323138496687,-0.005933747653236954
311,has_wing_pattern::multi-colored,has_wing_pattern,True,5175,1792,3383,0.5122608537123019,0.4995645671199515,0.3587589120305447,0.5144744587743265,-0.012696286592350392
